"","date","text","month"
"8853","2020-04-30","क्वारेन्टाइन अवधि सकिए पनि नेपाल प्रवेशको अनुमति नपाउँदा समस्यामा परेका उनीहरूको आज बिहानैदेखि उद्धार भइरहेको हो।
#COVID19  #कोभिड१९ 
#corona  #कोरोना
https://t.co/4XCCG4KaRN","April"
"8854","2020-04-30","Per le opinioni raccolte dal #Tg2Rai in epoca di #coronavirus sentiamo quella del rabbino di Roma Riccardo Di Segni https://t.co/rovwq8imqB","April"
"8855","2020-04-30","Top 10 useless anime characters. 
https://t.co/EG7ux7QIPx
Watch or heart attack
#Anime #otaku #weeb #useless #COVID19 #YouTube #creators #lockdown #QuarantineWatchParty","April"
"8856","2020-04-30","La cancelliera tedesca Angela Merkel ha risposto ad alcune critiche arrivate dall'Italia sulle posizioni in Europa della Germania, inviando una lettera di replica alla comunità di Sant'Egidio.  #Coronavirus #Germania https://t.co/rmjYVTusGO https://t.co/SdbJbbXxmt","April"
"8857","2020-04-30","Just like the flu?

My aunt died this weekend. She lived on Long Island. There is a month-long backlog for cremation. That is a not normal. This virus is exacting a toll that has yet to be fully accounted. 

#COVID19","April"
"8858","2020-04-30","पंजाब में आज कोरोना के 105 नए मामले आए। अब राज्य में कुल संख्या 480 हो गई है। 104 लोग अब तक ठीक हुए हैं और 20 की मौत हुई है।

LIVE अपडेट्सः https://t.co/M0Uu6sWr5u

#CoronavirusOutbreak #CoronaLockdown #CautionYesPanicNo","April"
"8859","2020-04-30","कभी पूरी दुनिया के लिए सकारात्मक शब्द था ""पॉज़िटिव""

वही आज दुनिया में सबसे नकारात्मक शब्द बन गया ""पॉज़िटिव"" ( कोरोना पॉज़िटिव )

#COVID19 #positive  

ईश्वर आप सबको ""नेगेटिव"" रखे","April"
"8860","2020-04-30","@cnni Wuhan's lockdown lifted, however things far from being normal | markets still closed and restaurants open only for takeaway

Latest updates | # cases per million population👇

https://t.co/TqfSuF2JTF
#CoronaLockdown #COVID19","April"
"8861","2020-04-30","If you are an essential worker, you and your household are eligible to get a #coronavirus test if you show symptoms.

More here: https://t.co/DuyWgDtaSc

#StayHomeSaveLives https://t.co/qPMVUHm4nS","April"
"8862","2020-04-30","#coronavirus https://t.co/usTfRtaKrX","April"
"8863","2020-04-30","Mrs. Meyer's Clean Day Multi-Surface Everyday Cleaner, Lemon Verbena, 16 Fl Oz, Pack of 3

https://t.co/0EaTVeDPzJ

#CoronaVirus #Supplies #Restock #BwcDeals https://t.co/uZDR7VDRCd","April"
"8864","2020-04-30","நேர்படப்பேசு (30.04.2020):

கண்ணீரில் மிதக்கும் மீனவர்கள் | Part - 1  

முழு வீடியோ: https://t.co/UZNGrdgx4O

| #CoronaVirus | #COVID2019india | #TNFightsCorona | #NerpadaPesu #Fishermen","April"
"8865","2020-04-30","@whoarethesepod Whenever I go out, I make sure to be a #bonerguy by having my flaccid penis hang out my pants. Of course, it has a mask on. #coronavirus and all.","April"
"8866","2020-04-30","I'm old enough to remember when Americans owned American things #coronavirus","April"
"8867","2020-04-30","Revisa estas recomendaciones para saber cómo ayudar a los niños con el estrés que les provoca el confinamiento por la pandemia del #Covid_19. https://t.co/aDVljd75ut","April"
"8868","2020-04-30","#COVID19 Voici les mesures de prévention pour l’ensemble des employés qui fréquentent les palais de justice, dans le contexte spécifique des salles d’audience du réseau de justice québécois. ⚖️  https://t.co/HRUtXzRfpy","April"
"8869","2020-04-30","#covid19..#socialdistancing...#Risks... $Besafe.. #staywoke...Social distancing mistakes that are risky https://t.co/QLKgjruIHW","April"
"8870","2020-04-30","#TrumpsTheKingOf #COVID19 deaths. #StayAtHomeAndStaySafe","April"
"8871","2020-04-30","I chimici dell’Unical mostrano la realizzazione del disinfettante per mani (VIDEO) 
#Ragguagliami #CoronaVirus #CoronaVirusItalia #CoVid19 #Calabria 
https://t.co/d8GQMUk1pW","April"
"8872","2020-04-30","#Algeria envoy lauds #Amir for sending urgent #medicalaid
#coronavirus #healthcare #pandemic  https://t.co/NtGYbpudJp","April"
"8873","2020-04-30","Meski hanya diam dan duduk berpangku tangan, kita (yang ga ngerti apa2) perlu tau apa yang sebenarnya terjadi. Semoga lekas membaik, Bumi. #jrxsid #COVID19 https://t.co/hsFCBjAUiA","April"
"8874","2020-04-30","And we should believe these clowns because? They've lied about #PPE , #Tests #socialcaredeaths so why should we believe anything they say? #COVID19

Britain is past peak of coronavirus outbreak, says Boris Johnson

https://t.co/sSv5mDfImN","April"
"8875","2020-04-30","The way nations do business in all likelihood will not be the same again. Here's a detailed discussion on 'How #COVID19 will reset trade and commerce'. 
https://t.co/CE7O7uSOaK","April"
"8876","2020-04-30","59 members of Congress are urging the #Trump administration to reverse its vicious humanitarian aid cuts to #Palestine and restore assistance to Palestinians as they struggle to combat the #Coronavirus pandemic.

@MEmonitor2 https://t.co/AFPO0yP5M6","April"
"8877","2020-04-30","The reality of working from home right now -- very sleepy coworkers!

#COVIDlife #COVIDliving #covid19 #dogsofinstagram @ Pug Pad https://t.co/WS1pryZhYE","April"
"8878","2020-04-30","Man Details What It Really Feels Like To Have A 'Mild' Case Of #Covid19.#StayAtHome #KeepYourDistance 
Het verhaal van een patiënt met slechts lichte symptomen van #Covid19NL #BlijfThuis #houdafstand  
https://t.co/MGxoFba9gI via @boredpanda","April"
"8879","2020-04-30","@TimesNow How will 👮‍♀️ &amp; transport dept earn commissions.. more objections more commissions.. this is not good 💡.. 👮‍♀️ has to find fresh 💡 to mint 💴 #EconomicTsunami #coronavirus #ExtendTheLockdown","April"
"8880","2020-04-30","✉️ People are increasingly reliant on post deliveries to access essential items and receive important information while social distancing

@CitizensAdvice outlined 3 things the postal sector needs to do to support communities during #CoronaVirus ⤵️ https://t.co/OjZovSdijW","April"
"8881","2020-04-30","@PressSec @realDonaldTrump America Trump is an actual danger to USA.. under his failed presidency almost 63k ppl have died from #coronavirus, majority were seniors!! #DumpTrump elect #Biden2020! @parscale @PalmerReport @joncoopertweets #whca https://t.co/HUNesK10XQ","April"
"8882","2020-04-30","The Domestic Abuse Group of the Catholic Bishops’ Conference of England and Wales has issued guidance on how Catholic parishes can support victims of #domesticabuse during the #COVID19 pandemic.

https://t.co/Cy9nGCScpw","April"
"8883","2020-04-30","Quel est le lien entre une boulangerie et une librairie? Ou entre un kiosque à journaux et un musée? A priori, rien, mais leur hybridation permet des miracles... L'avenir sera aux mariages improbables et aux centaures! #COVID19 #Deconfinement cc @S2RVNL ;) https://t.co/PwKTXEISwc","April"
"8884","2020-04-30","Russia Is Coercing Medical Students Into Coronavirus Fight

👇🏻👇🏻👇🏻👇🏻Click to read👇🏻👇🏻👇🏻👇🏻
https://t.co/PBbLtpLOkG

@mfa_russia 
#Covid_19 #CoronaVirusHOAX #covidsymptoms #Russia https://t.co/C7BypwCzny","April"
"8885","2020-04-30","Yet another coronavirus briefing, yet another round of soft soap questions from senior political journos. It’s shit really, isn’t it? #coronavirus #BorisJohnson","April"
"8886","2020-04-30","Viele Firmen überdenken momentan ihre Geschäftsmodelle &amp; Unternehmenskulturen. Der Personality Profiler von @LINC_Institute, @GW_DiIn-Preisträger aus Runde 1/2017, kann ihnen dabei helfen, gestärkt aus der #Coronavirus-Krise hervorzugehen. Mehr: https://t.co/VEix6bop8Q https://t.co/ciU09Xoims","April"
"8887","2020-04-30","CA suffered 95 new #COVID19 deaths in the past 24 hours, according to Gov @GavinNewsom today.  The death toll is now over 1,900. https://t.co/YJkRkD8nsc","April"
"8888","2020-04-30","@LisaTMullin @sclibearian @vb02md @unwitod @PunkiDaisyl6 @PheeberWeaver @nathaliehoule12 @notCursedE @ruprekt79 @fletcherkathy8 @intersexfacts @DaveNormal3 @babybeginner @RadFemme74 @ForeverMagdalen @transperbole @EmilyBanting1 @BDimyon @NAllison89 @itsallariddle @Technicallyowen @MarmaladeMaisie @feministleaning @AesirPagan @factsnotficti10 @AlcottMills @galluslass @damomen76 @eggynack @DrBrooksRousham @AussieComitatus @ratinannelynne @Gerontia @Ian99572584 @Annie26056655 @SkeletonmanB @ForteOphelia @hwashington22 @Vicky_U_witch @Cave_Art_Films @Bungo20816364 @quetiapina1 @DSpidermanH @TheresaDewa @gingerbeerz @JennyFitz2000 @MarthJojo @Chris_Hubris @EReality01 So all I am here to do is try to figure out why @TwitterSF has no idea who to treat in good faith. 
Because social media might kill people faster than #COVID19 
#CoronavirusLiar https://t.co/NL0JjFSXpz","April"
"8889","2020-04-30",""" #Grief to be experienced, lessons to be gleaned from both tragedies. If we fail at that, #trauma will be the result."" #covid19 #covid19Canada #NovaScotia https://t.co/V6U4Au6wkC","April"
"8890","2020-04-30","منظمة الصحة العالمية :

نحذر من موجة ثانية لا مفر منها لجائحة كورونا.

#COVID19 https://t.co/eceGYkZk1x","April"
"8891","2020-04-30","The heroes of real life are the ones who hold onto hard work and fight with issues like poverty and laziness. #LaborDay #StayHomeStaySafe #AlMadinaGroup https://t.co/rFXSBE04Kz","April"
"8892","2020-04-30","#IV #Coronavirus #Thailand’s tourism industry continues to slump, as approximately six million people are at risk of losing their jobs within the year, according to the United Nation (UN)’s International Labour Organisation. https://t.co/Zgxv9MdDvI","April"
"8893","2020-04-30","#coronavirus #CoronAppColombia #CoronavirusEnColombia #COVID__19 #Covid19Colombia 
@IvanDuque @ClaudiaLopez @MinSaludCol @INSColombia 

Medianamente igual. 
Pero ahora el # de casos diarios ya no disminuirán desde mediados de octubre, sino a principios de diciembre. https://t.co/AmSe9R2rVl","April"
"8894","2020-04-30","When you read tweets about #COVID19 vaccine, ask a simple question which phase of which stage is it right now? There are 2 stages- pre-clinical &amp; clinical. Within clinical, there are 4 phases-human trials, efficacy testing, community trial &amp; assessing long term efficacy #AskRP83","April"
"8895","2020-04-30","Granite Status: $25,000 thank-you proposed for front-line workers https://t.co/qhQjoVeJZe via @UnionLeader &gt; #nhpolitics #bospoli #mapoli #publichealth #essentialworkers #covid19 #coronavirus #pandemic","April"
"8896","2020-04-30","Now THAT is COOL! 👌 #LdnOnt #YEG #COVID19 #coronavirus #PureCountry https://t.co/qi07GV4bkQ","April"
"8897","2020-04-30","According to Google trends, we’re now past peak epidemiology... #epitwitter 

https://t.co/rtEnPquCXH https://t.co/f9j1JeGSbI","April"
"8898","2020-04-30","Sevilla; El número de curados hoy vuelve a ser mayor que los nuevos contagios por #Coronavirus.
Nuevos positivos: 24 (total 2.629)
Nuevos curados: 89 (total 895)
Fallecidos: 4 nuevos (total 248)
Fte: @saludand","April"
"8899","2020-04-30","المرحلة الثالثة من خطة العودة الشاملة للمواطنين من الخارج تنتهي بنجاح
#فيروس_كوفيد19
#الكويت
#اجلاء_الكويتيين
#COVID19 #كوفيد19
#وزارة_الاعلام_الاخبار https://t.co/eT04W7AasM","April"
"8900","2020-04-30","Prayers please for my colleagues at NKTI! 23 staff are positive with #COVID19 🏥🙏","April"
"8901","2020-04-30","Quelli della notte

La notte porta #consigliodeiministri

#covid_19italia #COVID19 #FaseDue #Fase2 #AffettiStabili #30aprile","April"
"8902","2020-04-30","#VideosLaJornada Desde que #Sudáfrica entró en cuarentena por el #Covid_19, los mendigos e inmigrantes de #Johannesburgo apenas se cruzan con automovilistas, comerciantes y peatones. Así que es difícil pedir ayuda. 
#PlanetaCoronavirus #QuédateEnCasa

https://t.co/bUQTuwJN5b","April"
"8903","2020-04-30","#ration #coronavirus রেশন নিয়ে অডিও ক্লিপ ঘিরে বিতর্ক https://t.co/ewbAZjXLnM","April"
"8904","2020-04-30","“An Era of Versality, Romance &amp; Liveliness came to and end today” #RishiKapoor #riprishikapoor #Bollywood #Cineworld #StayHomeStaySafe #RanbirKapoor #neetusingh #RajKapoor #StayHomeIndia @chintskap https://t.co/0OoJLRjuQu","April"
"8905","2020-04-30","Il est tps 2 revoir la stratégie de com  au niveau du Ministère 2 Santé. Ns proposons 2 annonces/jrs Midi et 20 h. L'espace mediatiq doit être occupé. Trop d'intrvent° parallèle des professionels de la Santé en+.Faisans conf.à nos médecins et  🙏 les gest.barières #covid19 #Tchad","April"
"8906","2020-04-30","Latest count of confirmed #COVID19 cases worldwide at 1500 GMT, April 30
World: 3,222,107
U.S.: 1,042,874
Spain: 239,639
Italy: 203,591
France: 166,628
Britain: 166,441
Germany: 161,845
Turkey: 117,589
Russia: 106,498
Iran: 94,640
China: 84,373
(Data: Johns Hopkins University)","April"
"8907","2020-04-30","Impact of #coronavirus on meat production:  https://t.co/68ZeiYiCSc #ArcaMax","April"
"8908","2020-04-30","🔬 #COVID19 TESTING EXPANDED: now available to anyone with symptoms and over 65, leaving the house for work or living with either. Please apply online now at https://t.co/bfodnaZ5mN for a drive-thru test at Temple Green @iParkandRide, Pontefract Lane, #Leeds LS9 0PS. https://t.co/KHIYYIFDzB","April"
"8909","2020-04-30","Join this fantastic @McGillAlumni webinar live now! 
Already 300...nope..just jumped to 400 people waiting for it to start on YouTube. ♥️
#McGill #covid19 #polmtl #polqc #canlab #cdnpse #hesm https://t.co/DbfhqyeGq5","April"
"8910","2020-04-30","Poden sol·licitar l'ajut persones amb càrregues familiars afectades per un ERTO, amb contracte temporal extingit o treballadors per compte propi que hagin hagut de suspendre o reduir l'activitat per la #COVID19. 

Trobareu més la informació a 👇:
https://t.co/c2YAOpi4QY","April"
"8911","2020-04-30","#COVID19 El descontrol en Brasil empieza a preocupar a los países de la región. Con + de 70mil casos y + de 5mil muertos, el país sigue con las fronteras abiertas, casi sin cuarentenas y su presidente sigue negando la gravedad de la pandemia https://t.co/vb3pTqfLpp vía @LANACION","April"
"8912","2020-04-30","April is #MinorityHealthMonth - as we move into May, let's not forget the alarming racial disparities in our health system that have been exacerbated by the #COVID19 crisis. @BBCWorld https://t.co/icAlSVtpux","April"
"8913","2020-04-30","Reporter Spain tengah Video Call tiba-tiba ternampak kelibat wanita bogel tengah berjalan dibelakang sambil membawa pinggan.

#Covid19 https://t.co/MEomV1IQNL","April"
"8914","2020-04-30","I was looking forward to 2020 in Dubai but then #Covid_19 happened 😑","April"
"8915","2020-04-30","""Immigrant health care workers are vital to our nation's coronavirus response."" #ImmigrantHealthHeroes #COVID19 https://t.co/dRaZJa0Ndq","April"
"8916","2020-04-30","फिरोजाबाद जिले के अजमावाद अराओं ब्लॉक  गांव नगला शादीपुर में सैनिटाइजर का छिड़काव।
#thanksdoctor 
#coronavirus 
#CoronaWillEndSoon 
#IndiaFightsCoronavirus 
@narendramodi https://t.co/46Ks3WJ6gW","April"
"8917","2020-04-30","2,240 Americans have died from #coronavirus between my first angry reply to #DumbDonald this morning and now. The space of about six hours. If that doesn't scare the hell out of you, it should. #TrumpLiesAmericansDie #TrumpOwnsEveryDeath #MassMurdererInChief","April"
"8918","2020-04-30","Con Andreas @lieberothdk e altri ricercatori da numerose università del mondo abbiamo lanciato uno studio sugli effetti #psicologici del #COVID19. @repubblica @Corriere @fattoquotidiano Recentemente abbiamo condiviso i primi risultati con @EP_trends, focalizzandoci sull’Europa:","April"
"8919","2020-04-30","So, apparently, there are 1.2 alligators in Florida that have become more aggressive. Is there some census that alligators answer? How does anyone really know there are you 1.2 million of them? #alligators #covid #coronavirus  https://t.co/c8xTjPQ6t9","April"
"8920","2020-04-30","Today the media in Greece, a country that has performed so well during the #covid19 crisis, is heavily citing new our @Cedefop research with @JiriBranka on the risk that continued social distancing may have on workers' job performance.

https://t.co/kwZgcQ3yzl","April"
"8921","2020-04-30","But totally not true...an army of drones (and other lethal aerial vehicles) would do the trick. Think! Improvise, Adapt, Overcome. #COVIDー19 #CoronaVirus #MAGA #FoxNews #CNN #TheLead #FoxAndFriends #KAG #Election2020 https://t.co/2DDeFi6FYA","April"
"8922","2020-04-30","How will #CORONAVIRUS affect your business? Regardless of the effects, we can teach you how to reduce your costs and improve your profits by streamlining work processes. https://t.co/y2fEUbFU0y Call Us to find out more.","April"
"8923","2020-04-30","Oh Boris that video was awful! The numpties that this was aimed at won’t be watching a government briefing. #dailybriefing #COVID19","April"
"8924","2020-04-30","""Autoritat única delegada"" per a escoltar i coordinar o per a anar rectificant?
És com l'allioli, o es lliga bé o t'hi passes el dia.
#Covid_19","April"
"8925","2020-04-30","@atrupar From the Annals of Too Pretty to wear a mask. 
#Covid19 https://t.co/zYkzMY2WpH","April"
"8926","2020-04-30","Another way of protecting yourself and your family from #COVID19 is by identifying the most touched surfaces in your home and making sure they are disinfected regularly. Some of these surfaces and items are shown in the image below. https://t.co/TfDMJbvMvi","April"
"8927","2020-04-30","#Coronavirus, la rivolta di medici e infermieri: “Eroi nei titoloni, trattati da straccioni” https://t.co/AlOIIKlVK4 via @LaStampa","April"
"8928","2020-04-30","Wie lange nehmen die Bürger Kontaktbeschränkungen noch hin?
#kontaktverbot #Kontaktbeschraenkungen #COVID19 #coronadeutschland 
https://t.co/e3kvZmiEUD https://t.co/2pF9modq4J","April"
"8929","2020-04-30","50 Face Masks for $38.99 + Free Shipping &amp; Free Returns.
https://t.co/v9sDsgzeWN
These masks have come in handy for my family and are the lowest price I have found. If you need masks, check them out. #Ad 
#Amazon #masks #coronavirus","April"
"8930","2020-04-30","#COVID19  #11Mai
 «Ces enfants ont tous été en contact à un moment ou à un autre avec ce virus»...La majorité d’entre-eux présentant un tableau clinique proche mais incomplet de la maladie de Kawasaki, une inflammation des vaisseaux souvent secondaire à une infection virale. https://t.co/W3qJNb5DJL","April"
"8931","2020-04-30","POTUS says Q3 will be ""transitional"" and promising a ""phenomenal"" next year (to get votes).
#PresserCOVID19 #Presser #COVID19 #coronavirus #COVIDー19","April"
"8932","2020-04-30","@ZemmourFaceInfo @christine_kelly après le #Covid_19 et la libération de milliers de prisonniers en France, je propose une remise à 12 points des permis de conduire 🚙","April"
"8933","2020-04-30","Crise du #Covid19 : @McKinsey au cœur des interrogations quant à la pénurie de matériel médical aux #USA et à ses relations avec la #Chine. Peter Walker, senior #partner émérite du cabinet a été sommé de s'expliquer sur @FoxNews @TuckerCarlson.
https://t.co/2KewkyFlmH https://t.co/aS1Eol12cb","April"
"8934","2020-04-30","As you listen to .@MTA at this briefing remember that only Black and Brown people are paying a fare.  SIF denounces the scapegoating and racism against homelessness persons and the white privilege lens #covid19 is handled by elected officials in this City. #swipeitforward","April"
"8935","2020-04-30","Let’s hope this miserable weather prevents #COVID19 cases spreading so life can go back to normal soon. I have never wanted it to rain recently so much !!","April"
"8936","2020-04-30","Historias del #Covid19: los medios visibilizan nuestra labor con las personas afectadas y sensibilizan a la población sobre la crisis 

#CruzRojaResponde

https://t.co/DZvHoHXzGM","April"
"8937","2020-04-30","#COVID19 #cuarentena #TOC #AislamientoObligatorio https://t.co/ou2VlIPeYC","April"
"8938","2020-04-30","Our wide format division has been helping customers with critical signage to keep patrons safe while in store. #covid19 #print #essentialbusiness https://t.co/2TadR8q8az","April"
"8939","2020-04-30","Médicos do Exército, vocês estão atuando para ajudar em hospitais que não têm profissionais suficientes? Se não, @jairbolsonaro , cadê sua coragem, sua ""caneta"" pra comandar esse pelotão de médicos do Exército que poderia ajudar? #medicosdoexercito #COVID19","April"
"8940","2020-04-30","Erste #COVID19 Tote im #Jemen. Länderdirektor Aaron Brent: ""Das jemenitische Volk, das seit 5 Jahren Gewalt, Hunger und Armut erdulden muss, ist tief getroffen. Helfer geben unter extrem schwierigen Umständen alles, aber das Land steht am Rande einer unvermeidlichen Katastrophe.“","April"
"8941","2020-04-30","#Iran death toll from #coronavirus rises by 71 to 6,028 
| https://t.co/H3ijtAz6iP |","April"
"8942","2020-04-30","Signs of success in Gilead's trials of remdesivir drove the broad rally yesterday. We are not holding our breath yet given there has been a lot of conflicting reports on the relative success of this drug in combatting #coronavirus however this is undoubtedly helping sentiment. https://t.co/6HmCcKk0fJ","April"
"8943","2020-04-30","LAWDA demolishes 8 illegal constructions

https://t.co/iakDAKcs7t

#LAWDA #Demolishes #Illegalconstructions #kashmir @Diprjk #JantaCurfew #kashmir #Srinagar #india #Govt #Jammu #covid19 https://t.co/qz1DvFIdQB","April"
"8944","2020-04-30","จุติ มอบการบ้าน กคช.ผุดบ้านเช่า 999 บ./ด. 2 หมื่นหลัง รองรับ ปชช.กระทบโควิด #บ้านเช่า #covid19 #การเคหะแห่งชาติ https://t.co/uNdDpmwJvq","April"
"8945","2020-04-30","Way back I tweeted that #covid19 funds, donations...name it will choke someone, hope yo see ing wats going on","April"
"8946","2020-04-30","The number of dead from #COVID19 exceeds the number killed in action in #Vietnam.

#Coronavirus, the “#invisibleenemy,” is #Trump’s Vietnam.

Instead of escalating troops like @POTUS #Johnson or broadening the war like #Nixon, @realDonaldTrump has retreated whenever possible. 1/2 https://t.co/XHgef17Sa4","April"
"8947","2020-04-30","🤪🤪

#RIPIrrfanKhan #IrrfanKhan #IrfanKhan #Hitman #Hitman #coronavirus #COVIDー19 https://t.co/eZXuh6hSM3","April"
"8948","2020-04-30","@icathi @ONUMX #SanaConvivencia #30de Abril #COVID19 #Efemérides #QuedateEnCasa","April"
"8949","2020-04-30","در خط اول مبارزه با ويروس كرونا و تلاش براي كمك به مردم
#Afg
#COVID19 https://t.co/sgxSj6scCt","April"
"8950","2020-04-30","Actualización y Consejos del #Coronavirus #covid19 de esta semana publicados en #2mas2KC
https://t.co/vAhB3LC7Th https://t.co/6T7bpJ200U","April"
"8951","2020-04-30","Mama fua sexy on call #COVID19 #WajingaNyinyi #fellowkenyans #nairobi #Raila #LindaFam #lockdown #COVID19KE #staysafe #LabourDay # https://t.co/OVA04QXHLT","April"
"8952","2020-04-30","America, what about you? 
Got #DriveThruTesting for #COVID19 yet? https://t.co/vJFRynRWDh","April"
"8953","2020-04-30","Binnen de beschikbare testcapaciteit is er ruimte om extra doelgroepen te testen op het #coronavirus. Sporten in de buitenlucht is voor kinderen weer mogelijk, daarom kunnen ook jeugdtrainers getest worden bij klachten. https://t.co/VTmdtXANz7 https://t.co/0PPwlPIktt","April"
"8954","2020-04-30","Guardate è molto semplice: Il motivo per cui dall’inizio dell’emergenza #COVID19 sino ad ora la popolarità della Lega Nord è precipitata è perché l’attenzione si è catalizzata su altro. 

Si è cercato di affrontare il problema e non far finta di fare qualcosa

#italia","April"
"8955","2020-04-30","En Greta #Thunberg? Die richt zich nu op het #Coronavirus. Je moet toch wat. #PlanetOfTheHumans

Generatie Greta PISWOEST op Michael Moore https://t.co/J2REg60opj","April"
"8956","2020-04-30","#COVID19 #staysafe https://t.co/0ic9e5qSGT","April"
"8957","2020-04-30","#Coronavirus https://t.co/cjw90PHESC","April"
"8958","2020-04-30",".@ScuderiaFerrari produces respirator valves and protective mask fittings to fight #covid19. https://t.co/LJWZDGG71G
_
#Ferarri https://t.co/td62x9CUzF","April"
"8959","2020-04-30","Paul led the session this morning as we spoke with our panelists on which areas we need to look at now in order to plan for reopening 💪🎭🎫 #WorkingAllTogether #Covid19 #TicketsolveAcademy https://t.co/zVYfPgdHBR","April"
"8960","2020-04-30","📣 Sigamos las recomendaciones para evitar la propagación del #Coronavirus🦠 tomando en cuenta las medidas de higiene pertinentes. #LávateLasManos https://t.co/f9Ac4mE2IZ","April"
"8961","2020-04-30","🧑🏼‍⚕️👩🏻‍⚕️Mi más sincero reconocimiento para todas las personas que han hecho posible este gran hospital. 
Todo un símbolo de lucha contra el #COVID19 🦠 
Millones de gracias 👏🏻👏🏻
#AplausoSanitario 
 https://t.co/s0Oc5uQoUO","April"
"8962","2020-04-30","STUPIDITY at it's BEST. If VP PENCE has been PAYING ATTENTION at all during the #coronavirus #TaskForce #meetings, he SHOULD HAVE KNOWN TO WEAR A MASK because he COULD'VE GOTTEN INFECTED SINCE his LAST #COVID19 TEST!!! https://t.co/MHvRdsHsgE","April"
"8963","2020-04-30","COVID-ALERT: What’s killing black people: Politicians need to lead a
campaign to use lifestyle changes to save black lives during and
after the coronavirus pandemic - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/Jl8YhUOYBQ https://t.co/AucOHID8VG","April"
"8964","2020-04-30","Del primero de junio no diré nada aún. Pero en dónde están contemplados a regresar antes de esa fecha, vaya irresponsabilidad.
El gobierno no puede garantizar un número de casos totales. ¿Cómo se asegura que estos lugares están libres de #COVID19? No arruinemos el esfuerzo. https://t.co/3ydhQhvLgR","April"
"8965","2020-04-30","#lockdown #boredom #fedup #rainyday #2020 #covid_19 https://t.co/8myN0IB88q","April"
"8966","2020-04-30","#Oligarchie #Mafia #OMS #Gates #Macron
#Banques #Multinationales #Industrie #Laboratoires #Corruption
#Mondialisation #Coronavirus #COVID19 #Médicaments #Vaccins #Euthanasie
#Complots #Médias #Propagande #Censure #Répression #Confinement #Prison #Dictature
https://t.co/58XKqrAq8s","April"
"8967","2020-04-30","PKP Fasa 4: Kerajaan benar dua orang keluar setiap kereta, perlu dari rumah yang sama, keluarga terdekat
.
#PerintahKawalanPergerakan
#COVID19
#KitaTeguhKitaMenang
#KomunikasiKita
#StayAtHome
#JabatanPenerangan
#PeneranganPerak https://t.co/TR23H3Zxrw","April"
"8968","2020-04-30","Data on Gilead drug remdesivir raises hopes in pandemic fight, trial showing that patients given remdesivir recovered 31% faster than those given a placebo.

#remdisivir #COVID19 #PlasmaTherapy #HCQS200 #Chloroquine #coronavirus
#vaccines4Results 

 https://t.co/Npb2OV8aNN","April"
"8969","2020-04-30","🗣️Webinar alert: 

Give 5. Because 3.5% just won't cut it.

Each year, foundations are required to disburse 3.5% of assets to charities. The #Give5 movement calls for foundations to commit at least 5%; as during #COVID19, 3.5% just won’t cut it.

RSVP 👉https://t.co/2rUXhoxbG9 https://t.co/8XQzQiki1P","April"
"8970","2020-04-30","El día de mañana a las 13:00 horas se llevará a cabo el Conversatorio Virtual sobre ""La pandemia global del COVID-19: amenazas y riesgos para la seguridad internacional"", en el que estaré participando. Ojalá nos acompañen, vía Zoom👉https://t.co/OZHNKa7bIj
#UNAM #RRII #COVID19 https://t.co/igwqqU1Pe3","April"
"8971","2020-04-30","@nos mag live-blog #coronavirus alleen maar angstberichten bevatten? Een dubbelblind onderzoek door Niaid dat effect aantoont in #covid19 is gewoon wereldnieuws, maar niet in de NL trumanshow. https://t.co/R9gLOPNc7o","April"
"8972","2020-04-30","ਪੰਜਾਬ ਸਰਕਾਰ ਨੇ ਪੈਟਰੋਲ ਪੰਪ ਅਪਰੇਟਰਾਂ ਨੂੰ ਕੋਵਿਡ 19 ਦੀ ਰੋਕਥਾਮ ਸਬੰਧੀ ਜਾਰੀ ਕੀਤੀ ਐਡਵਾਈਜ਼ਰੀ #COVID19PUNJAB #ADVISORY #Covid19 #PetrolPumps #PunjabGovernment #BreakingNews #Chandigarh #LatestHeadlines #Politics #Punjab #TodayNews #TopNews #TopStory -https://t.co/08ZcNaznqQ https://t.co/QIhOtnvw8c","April"
"8973","2020-04-30","Realizar la limpieza frecuente del celular 📲💧 para evitar la propagación del #Coronavirus, es una actitud de un #CiudadanoDigital. Aprende a hacerlo correctamente aquí: https://t.co/7S0wYSXEMb @CDigitalCo  #MásTICMejorPrevención https://t.co/vTDPZm5jCd","April"
"8974","2020-04-30","How can health services offering vaccination be ready for patients during the #COVID19 pandemic? 

✅Vaccinate in well-ventilated spaces &amp; disinfect the area often
✅Keep vaccination services separate from other health services when possible
1/4

#ImmunizationDuringCovid.","April"
"8975","2020-04-30","How nice would it be to have breakfast with your parents at the diner this morning? 
#COVID19 #Covid_19","April"
"8976","2020-04-30",".@MattressMack is providing meals for Houston-area families as the state continues to respond to #COVID19.

Thank you Mack for all that you’re doing for your community. Great work.

God bless you &amp; God bless Texas.

#TexansHelpingTexans https://t.co/N41qP0bvw2","April"
"8977","2020-04-30","In this episode, Jaffar Khan, MD, FAAN, shares how #COVID19 is affecting graduate #medicaleducation in #neurology. We discuss the challenges faced by graduating #medicalstudents and overall adjustments to the education process. https://t.co/nLG7vKtqAn #MedEd #MedTwitter","April"
